Season,DateTime,HomeTeam,AwayTeam,FTR,HomeTeam_WinPercentage,HomeTeam_DrawPercentage,AwayTeam_WinPercentage,AwayTeam_DrawPercentage,HomeTeam_Streak,AwayTeam_Streak,HomeTeam_AvgGoal,AwayTeam_AvgGoal,HomeTeam_AvgGoalDiff,AwayTeam_AvgGoalDiff,HomeTeam_AvgShotOnTarget,AwayTeam_AvgShotOnTarget,HomeTeam_AvgShotBlock,AwayTeam_AvgShotBlock,HomeTeam_AvgCorners,AwayTeam_AvgCorners,HomeTeam_AvgRedCards,AwayTeam_AvgRedCards,HomeTeam_AvgYellowCards,AwayTeam_AvgYellowCards,HomeTeam_H2H_Wins,AwayTeam_H2H_Wins,HomeTeam_Last_Season,AwayTeam_Last_Season
2015-16,2016-01-23 00:00:00+00:00,Norwich,Liverpool,A,0.23333333333333334,0.23333333333333334,0.5306122448979592,0.21428571428571427,-2,-1,0.8666666666666667,1.816326530612245,-0.8,0.5306122448979592,3.7,5.673469387755102,3.283333333333333,2.438775510204082,5.066666666666666,5.938775510204081,0.08333333333333333,0.05102040816326531,1.6,1.6428571428571428,0.5,3.5,0.0,0.4736842105263157
2015-16,2016-01-23 00:00:00+00:00,Sunderland,Bournemouth,D,0.22448979591836735,0.2857142857142857,0.2727272727272727,0.2727272727272727,-1,1,1.010204081632653,1.1818181818181819,-0.6020408163265306,-0.5,3.5,4.2272727272727275,3.9591836734693877,2.227272727272727,4.6938775510204085,5.954545454545454,0.11224489795918367,0.045454545454545456,2.0714285714285716,1.4545454545454546,0.5,2.5,0.1842105263157894,0.0
2015-16,2016-01-23 00:00:00+00:00,Watford,Newcastle,H,0.36363636363636365,0.22727272727272727,0.30612244897959184,0.19387755102040816,-4,1,1.1363636363636365,1.0918367346938775,0.0,-0.5510204081632653,3.4545454545454546,4.173469387755102,2.772727272727273,2.9591836734693877,4.045454545454546,5.153061224489796,0.09090909090909091,0.16326530612244897,1.8636363636363635,1.6020408163265305,3.0,0.0,0.0,0.2631578947368421
2015-16,2016-01-23 00:00:00+00:00,West Brom,Aston Villa,D,0.25510204081632654,0.32653061224489793,0.22448979591836735,0.22448979591836735,-1,0,1.0510204081632653,0.8979591836734694,-0.37755102040816324,-0.6938775510204082,3.5,3.4081632653061225,3.173469387755102,2.9489795918367347,4.76530612244898,4.489795918367347,0.061224489795918366,0.07142857142857142,1.7755102040816326,2.0,3.0,3.0,0.2894736842105263,0.2631578947368421
2015-16,2016-01-23 00:00:00+00:00,West Ham,Man City,D,0.32653061224489793,0.2653061224489796,0.6530612244897959,0.16326530612244897,-1,1,1.2040816326530612,2.326530612244898,-0.061224489795918366,1.346938775510204,3.806122448979592,6.163265306122449,3.7346938775510203,2.357142857142857,5.612244897959184,7.336734693877551,0.11224489795918367,0.030612244897959183,1.5408163265306123,1.8877551020408163,2.5,5.5,0.3157894736842105,0.631578947368421
2015-16,2016-01-24 00:00:00+00:00,Arsenal,Chelsea,A,0.6020408163265306,0.21428571428571427,0.5816326530612245,0.23469387755102042,0,0,1.7959183673469388,1.7857142857142858,0.7959183673469388,0.8367346938775511,5.704081632653061,5.418367346938775,2.857142857142857,2.642857142857143,6.091836734693878,6.163265306122449,0.08163265306122448,0.10204081632653061,1.4285714285714286,1.7142857142857142,2.5,5.5,0.5789473684210527,0.6842105263157895
2015-16,2016-01-24 00:00:00+00:00,Everton,Swansea,A,0.3979591836734694,0.3163265306122449,0.32653061224489793,0.24489795918367346,0,1,1.510204081632653,1.2244897959183674,0.2755102040816326,-0.1326530612244898,4.683673469387755,3.989795918367347,2.7551020408163267,3.061224489795918,5.846938775510204,4.724489795918367,0.05102040816326531,0.09183673469387756,1.5408163265306123,1.4183673469387754,5.0,3.0,0.3157894736842105,0.4210526315789473
2015-16,2016-02-02 00:00:00+00:00,Arsenal,Southampton,D,0.5959595959595959,0.21212121212121213,0.42424242424242425,0.23232323232323232,-1,3,1.7777777777777777,1.4141414141414141,0.7777777777777778,0.37373737373737376,5.656565656565657,4.606060606060606,2.878787878787879,2.1515151515151514,6.090909090909091,5.585858585858586,0.09090909090909091,0.06060606060606061,1.4242424242424243,1.5353535353535352,5.0,3.0,0.5789473684210527,0.4736842105263157
2015-16,2016-02-02 00:00:00+00:00,Crystal Palace,Bournemouth,A,0.35353535353535354,0.1919191919191919,0.2608695652173913,0.30434782608695654,-4,0,1.0505050505050506,1.173913043478261,-0.2222222222222222,-0.4782608695652174,3.808080808080808,4.260869565217392,2.95959595959596,2.3043478260869565,5.111111111111111,5.869565217391305,0.0707070707070707,0.043478260869565216,1.595959595959596,1.434782608695652,1.5,2.5,0.3421052631578947,0.0
2015-16,2016-02-02 00:00:00+00:00,Leicester,Liverpool,H,0.39344262295081966,0.26229508196721313,0.5353535353535354,0.21212121212121213,1,1,1.4426229508196722,1.8484848484848484,0.11475409836065574,0.5353535353535354,4.016393442622951,5.686868686868687,3.0491803278688523,2.4242424242424243,5.278688524590164,5.909090909090909,0.06557377049180328,0.050505050505050504,1.3770491803278688,1.6363636363636365,2.5,3.5,0.2894736842105263,0.4736842105263157
2015-16,2016-02-02 00:00:00+00:00,Man United,Stoke,H,0.494949494949495,0.24242424242424243,0.37373737373737376,0.26262626262626265,-1,-1,1.5555555555555556,1.1818181818181819,0.5353535353535354,-0.050505050505050504,4.454545454545454,3.595959595959596,2.676767676767677,3.111111111111111,5.636363636363637,4.515151515151516,0.08080808080808081,0.10101010101010101,1.696969696969697,1.8585858585858586,5.0,3.0,0.5263157894736842,0.3947368421052631
2015-16,2016-02-02 00:00:00+00:00,Norwich,Tottenham,A,0.22950819672131148,0.22950819672131148,0.5151515151515151,0.2222222222222222,-3,2,0.9180327868852459,1.5555555555555556,-0.8032786885245902,0.31313131313131315,3.721311475409836,5.181818181818182,3.262295081967213,2.808080808080808,5.032786885245901,6.101010101010101,0.08196721311475409,0.08080808080808081,1.5737704918032787,1.9292929292929293,1.0,3.0,0.0,0.5
2015-16,2016-02-02 00:00:00+00:00,Sunderland,Man City,A,0.2222222222222222,0.29292929292929293,0.6464646464646465,0.1717171717171717,0,0,1.0101010101010102,2.323232323232323,-0.5959595959595959,1.3333333333333333,3.515151515151515,6.1313131313131315,3.95959595959596,2.3434343434343434,4.6767676767676765,7.282828282828283,0.1111111111111111,0.030303030303030304,2.0606060606060606,1.898989898989899,1.5,5.5,0.1842105263157894,0.631578947368421
2015-16,2016-02-02 00:00:00+00:00,West Brom,Swansea,D,0.25252525252525254,0.3333333333333333,0.3333333333333333,0.24242424242424243,0,2,1.0404040404040404,1.2323232323232323,-0.37373737373737376,-0.12121212121212122,3.4646464646464645,4.0,3.1818181818181817,3.04040404040404,4.737373737373737,4.686868686868687,0.06060606060606061,0.09090909090909091,1.7575757575757576,1.4343434343434343,4.0,4.0,0.2894736842105263,0.4210526315789473
2015-16,2016-02-02 00:00:00+00:00,West Ham,Aston Villa,H,0.32323232323232326,0.2727272727272727,0.2222222222222222,0.23232323232323232,0,0,1.2121212121212122,0.8888888888888888,-0.06060606060606061,-0.6868686868686869,3.797979797979798,3.414141414141414,3.707070707070707,2.919191919191919,5.606060606060606,4.505050505050505,0.1111111111111111,0.0707070707070707,1.5454545454545454,1.9898989898989898,3.5,2.5,0.3157894736842105,0.2631578947368421
2015-16,2016-02-03 00:00:00+00:00,Everton,Newcastle,H,0.3939393939393939,0.31313131313131315,0.30303030303030304,0.1919191919191919,-1,-1,1.505050505050505,1.0909090909090908,0.26262626262626265,-0.5555555555555556,4.656565656565657,4.151515151515151,2.757575757575758,2.95959595959596,5.858585858585859,5.171717171717172,0.050505050505050504,0.16161616161616163,1.5252525252525253,1.595959595959596,6.0,1.0,0.3157894736842105,0.2631578947368421
2015-16,2016-02-03 00:00:00+00:00,Watford,Chelsea,D,0.391304347826087,0.21739130434782608,0.5858585858585859,0.23232323232323232,1,1,1.173913043478261,1.7777777777777777,0.043478260869565216,0.8383838383838383,3.5217391304347827,5.424242424242424,2.6956521739130435,2.6262626262626263,3.9565217391304346,6.171717171717172,0.08695652173913043,0.10101010101010101,1.8695652173913044,1.7272727272727273,2.0,2.0,0.0,0.6842105263157895
2015-16,2016-02-06 00:00:00+00:00,Aston Villa,Norwich,H,0.22,0.23,0.22580645161290322,0.22580645161290322,-1,-4,0.88,0.9032258064516129,-0.7,-0.8387096774193549,3.4,3.693548387096774,2.93,3.2580645161290325,4.51,5.048387096774194,0.08,0.08064516129032258,1.97,1.5806451612903225,3.0,1.0,0.2631578947368421,0.0
2015-16,2016-02-06 00:00:00+00:00,Liverpool,Sunderland,D,0.53,0.21,0.22,0.29,-1,-1,1.83,1.0,0.51,-0.6,5.65,3.5,2.44,3.93,5.97,4.71,0.05,0.11,1.63,2.05,6.0,1.0,0.4736842105263157,0.1842105263157894
2015-16,2016-02-06 00:00:00+00:00,Man City,Leicester,A,0.65,0.17,0.4032258064516129,0.25806451612903225,1,2,2.31,1.4516129032258065,1.33,0.14516129032258066,6.09,4.048387096774194,2.34,3.032258064516129,7.25,5.241935483870968,0.03,0.06451612903225806,1.92,1.3548387096774193,4.5,1.5,0.631578947368421,0.2894736842105263
2015-16,2016-02-06 00:00:00+00:00,Newcastle,West Brom,H,0.3,0.19,0.25,0.34,-2,0,1.08,1.04,-0.58,-0.37,4.14,3.5,2.97,3.18,5.15,4.76,0.17,0.06,1.6,1.74,3.5,3.5,0.2631578947368421,0.2894736842105263
2015-16,2016-02-06 00:00:00+00:00,Southampton,West Ham,H,0.42,0.24,0.33,0.27,0,1,1.4,1.22,0.37,-0.04,4.59,3.82,2.24,3.69,5.56,5.6,0.06,0.11,1.53,1.56,4.0,4.0,0.4736842105263157,0.3157894736842105
2015-16,2016-02-06 00:00:00+00:00,Stoke,Everton,A,0.37,0.26,0.4,0.31,-2,1,1.17,1.52,-0.08,0.29,3.56,4.68,3.1,2.76,4.52,5.83,0.1,0.05,1.85,1.52,4.0,4.0,0.3947368421052631,0.3157894736842105
2015-16,2016-02-06 00:00:00+00:00,Swansea,Crystal Palace,D,0.33,0.25,0.35,0.19,0,-5,1.23,1.05,-0.12,-0.23,4.0,3.8,3.07,2.95,4.71,5.11,0.09,0.07,1.42,1.61,4.5,3.5,0.4210526315789473,0.3421052631578947
2015-16,2016-02-06 00:00:00+00:00,Tottenham,Watford,H,0.52,0.22,0.375,0.25,3,0,1.57,1.125,0.34,0.041666666666666664,5.19,3.5,2.8,2.75,6.12,4.083333333333333,0.08,0.08333333333333333,1.93,1.875,4.0,0.0,0.5,0.0
2015-16,2016-02-07 00:00:00+00:00,Bournemouth,Arsenal,A,0.2916666666666667,0.2916666666666667,0.59,0.22,1,0,1.2083333333333333,1.76,-0.4166666666666667,0.77,4.25,5.71,2.2916666666666665,2.88,5.75,6.16,0.041666666666666664,0.09,1.5416666666666667,1.43,1.5,2.5,0.0,0.5789473684210527
2015-16,2016-02-07 00:00:00+00:00,Chelsea,Man United,D,0.58,0.24,0.5,0.24,0,1,1.76,1.57,0.83,0.56,5.41,4.46,2.63,2.65,6.18,5.6,0.1,0.08,1.72,1.7,6.0,2.0,0.6842105263157895,0.5263157894736842
2015-16,2016-02-13 00:00:00+00:00,Bournemouth,Stoke,A,0.28,0.28,0.36633663366336633,0.25742574257425743,-1,-3,1.16,1.1584158415841583,-0.48,-0.10891089108910891,4.24,3.5544554455445545,2.32,3.099009900990099,5.8,4.534653465346534,0.04,0.09900990099009901,1.48,1.8415841584158417,1.5,2.5,0.0,0.3947368421052631
2015-16,2016-02-13 00:00:00+00:00,Chelsea,Newcastle,H,0.5742574257425742,0.24752475247524752,0.3069306930693069,0.18811881188118812,0,1,1.7524752475247525,1.0792079207920793,0.8217821782178217,-0.5643564356435643,5.405940594059406,4.1683168316831685,2.6633663366336635,2.9405940594059405,6.217821782178218,5.178217821782178,0.09900990099009901,0.16831683168316833,1.702970297029703,1.5841584158415842,4.5,2.5,0.6842105263157895,0.2631578947368421
2015-16,2016-02-13 00:00:00+00:00,Crystal Palace,Watford,A,0.3465346534653465,0.19801980198019803,0.36,0.24,0,-1,1.0495049504950495,1.08,-0.22772277227722773,0.0,3.782178217821782,3.36,2.9405940594059405,2.96,5.108910891089109,3.96,0.06930693069306931,0.08,1.613861386138614,1.84,3.0,1.0,0.3421052631578947,0.0
2015-16,2016-02-13 00:00:00+00:00,Everton,West Brom,A,0.40594059405940597,0.3069306930693069,0.24752475247524752,0.33663366336633666,2,-1,1.5346534653465347,1.0297029702970297,0.31683168316831684,-0.37623762376237624,4.693069306930693,3.4653465346534653,2.762376237623762,3.207920792079208,5.811881188118812,4.752475247524752,0.04950495049504951,0.0594059405940594,1.504950495049505,1.7524752475247525,5.0,3.0,0.3157894736842105,0.2894736842105263
2015-16,2016-02-13 00:00:00+00:00,Norwich,West Ham,D,0.2222222222222222,0.2222222222222222,0.32673267326732675,0.26732673267326734,-5,-1,0.8888888888888888,1.2079207920792079,-0.8571428571428571,-0.04950495049504951,3.6984126984126986,3.801980198019802,3.2222222222222223,3.6633663366336635,5.142857142857143,5.594059405940594,0.07936507936507936,0.10891089108910891,1.5873015873015872,1.5643564356435644,2.0,2.0,0.0,0.3157894736842105
2015-16,2016-02-13 00:00:00+00:00,Sunderland,Man United,H,0.21782178217821782,0.297029702970297,0.49504950495049505,0.24752475247524752,0,0,1.00990099009901,1.5643564356435644,-0.594059405940594,0.5544554455445545,3.485148514851485,4.485148514851486,3.9207920792079207,2.6633663366336635,4.683168316831683,5.653465346534653,0.10891089108910891,0.07920792079207921,2.0396039603960396,1.7128712871287128,2.5,4.5,0.1842105263157894,0.5263157894736842
2015-16,2016-02-13 00:00:00+00:00,Swansea,Southampton,A,0.32673267326732675,0.25742574257425743,0.42574257425742573,0.2376237623762376,0,1,1.2277227722772277,1.396039603960396,-0.1188118811881188,0.37623762376237624,3.99009900990099,4.564356435643564,3.0495049504950495,2.237623762376238,4.752475247524752,5.544554455445544,0.0891089108910891,0.06930693069306931,1.4158415841584158,1.5247524752475248,2.0,6.0,0.4210526315789473,0.4736842105263157
2015-16,2016-02-14 00:00:00+00:00,Arsenal,Leicester,H,0.594059405940594,0.21782178217821782,0.4126984126984127,0.25396825396825395,1,3,1.7623762376237624,1.4761904761904763,0.7821782178217822,0.1746031746031746,5.702970297029703,4.095238095238095,2.891089108910891,3.0317460317460316,6.128712871287129,5.222222222222222,0.0891089108910891,0.06349206349206349,1.4257425742574257,1.3650793650793651,5.5,0.5,0.5789473684210527,0.2894736842105263
2015-16,2016-02-14 00:00:00+00:00,Aston Villa,Liverpool,A,0.22772277227722773,0.22772277227722773,0.5247524752475248,0.21782178217821782,1,0,0.8910891089108911,1.8316831683168318,-0.6732673267326733,0.504950495049505,3.396039603960396,5.643564356435643,2.9405940594059405,2.4158415841584158,4.485148514851486,5.98019801980198,0.07920792079207921,0.04950495049504951,1.9504950495049505,1.6237623762376239,1.5,4.5,0.2631578947368421,0.4736842105263157
2015-16,2016-02-14 00:00:00+00:00,Man City,Tottenham,A,0.6435643564356436,0.16831683168316833,0.5247524752475248,0.21782178217821782,-1,4,2.297029702970297,1.5643564356435644,1.297029702970297,0.3465346534653465,6.069306930693069,5.227722772277228,2.3564356435643563,2.772277227722772,7.287128712871287,6.207920792079208,0.0297029702970297,0.07920792079207921,1.9207920792079207,1.9108910891089108,5.5,2.5,0.631578947368421,0.5
2015-16,2016-02-27 00:00:00+00:00,Leicester,Norwich,H,0.40625,0.25,0.21875,0.234375,-1,0,1.46875,0.90625,0.15625,-0.84375,4.078125,3.6875,3.046875,3.234375,5.15625,5.109375,0.078125,0.078125,1.390625,1.59375,2.0,0.0,0.2894736842105263,0.0
2015-16,2016-02-27 00:00:00+00:00,Southampton,Chelsea,A,0.43137254901960786,0.23529411764705882,0.5784313725490197,0.24509803921568626,2,1,1.392156862745098,1.7843137254901962,0.38235294117647056,0.8529411764705882,4.568627450980392,5.401960784313726,2.235294117647059,2.6666666666666665,5.529411764705882,6.235294117647059,0.06862745098039216,0.10784313725490197,1.5392156862745099,1.6862745098039216,2.0,6.0,0.4736842105263157,0.6842105263157895
2015-16,2016-02-27 00:00:00+00:00,Stoke,Aston Villa,H,0.37254901960784315,0.2549019607843137,0.22549019607843138,0.22549019607843138,1,-1,1.1764705882352942,0.8823529411764706,-0.08823529411764706,-0.7254901960784313,3.5784313725490198,3.372549019607843,3.0784313725490198,2.9411764705882355,4.509803921568627,4.4411764705882355,0.09803921568627451,0.0784313725490196,1.8431372549019607,1.9607843137254901,5.0,1.0,0.3947368421052631,0.2631578947368421
2015-16,2016-02-27 00:00:00+00:00,Watford,Bournemouth,D,0.38461538461538464,0.23076923076923078,0.2692307692307692,0.2692307692307692,1,-2,1.1153846153846154,1.1538461538461537,0.038461538461538464,-0.5384615384615384,3.3461538461538463,4.153846153846154,3.076923076923077,2.3461538461538463,4.0,5.923076923076923,0.07692307692307693,0.038461538461538464,1.8461538461538463,1.5769230769230769,2.0,2.0,0.0,0.0
2015-16,2016-02-27 00:00:00+00:00,West Brom,Crystal Palace,H,0.2549019607843137,0.3333333333333333,0.3431372549019608,0.19607843137254902,1,-1,1.0294117647058822,1.0490196078431373,-0.3627450980392157,-0.23529411764705882,3.4411764705882355,3.8137254901960786,3.235294117647059,2.9215686274509802,4.715686274509804,5.137254901960785,0.058823529411764705,0.06862745098039216,1.7647058823529411,1.5980392156862746,4.0,4.0,0.2894736842105263,0.3421052631578947
2015-16,2016-02-27 00:00:00+00:00,West Ham,Sunderland,H,0.3235294117647059,0.27450980392156865,0.22549019607843138,0.29411764705882354,0,1,1.2156862745098038,1.0196078431372548,-0.049019607843137254,-0.5784313725490197,3.823529411764706,3.5,3.6372549019607843,3.9313725490196076,5.568627450980392,4.696078431372549,0.10784313725490197,0.10784313725490197,1.5686274509803921,2.0392156862745097,5.5,1.5,0.3157894736842105,0.1842105263157894
2015-16,2016-02-28 00:00:00+00:00,Tottenham,Swansea,H,0.5294117647058824,0.21568627450980393,0.3235294117647059,0.2549019607843137,5,-1,1.5686274509803921,1.2156862745098038,0.35294117647058826,-0.12745098039215685,5.205882352941177,3.9705882352941178,2.7745098039215685,3.0588235294117645,6.1568627450980395,4.754901960784314,0.0784313725490196,0.08823529411764706,1.9215686274509804,1.4019607843137254,7.0,1.0,0.5,0.4210526315789473
2015-16,2016-02-28 00:00:00+00:00,Man United,Arsenal,H,0.49019607843137253,0.24509803921568626,0.5980392156862745,0.21568627450980393,-1,2,1.5588235294117647,1.7647058823529411,0.5392156862745098,0.7843137254901961,4.5,5.705882352941177,2.6666666666666665,2.8823529411764706,5.676470588235294,6.176470588235294,0.0784313725490196,0.08823529411764706,1.7254901960784315,1.4509803921568627,5.5,2.5,0.5263157894736842,0.5789473684210527
2015-16,2016-03-01 00:00:00+00:00,Aston Villa,Everton,A,0.22330097087378642,0.22330097087378642,0.4019607843137255,0.30392156862745096,-2,-1,0.883495145631068,1.5196078431372548,-0.7281553398058253,0.30392156862745096,3.349514563106796,4.705882352941177,2.9223300970873787,2.735294117647059,4.398058252427185,5.892156862745098,0.07766990291262135,0.049019607843137254,1.970873786407767,1.5,1.0,5.0,0.2631578947368421,0.3157894736842105
2015-16,2016-03-01 00:00:00+00:00,Bournemouth,Southampton,H,0.25925925925925924,0.2962962962962963,0.42718446601941745,0.23300970873786409,0,-1,1.1111111111111112,1.3883495145631068,-0.5185185185185185,0.36893203883495146,4.111111111111111,4.543689320388349,2.2962962962962963,2.233009708737864,5.888888888888889,5.543689320388349,0.037037037037037035,0.06796116504854369,1.5555555555555556,1.5533980582524272,1.5,2.5,0.0,0.4736842105263157
2015-16,2016-03-01 00:00:00+00:00,Leicester,West Brom,D,0.4153846153846154,0.24615384615384617,0.2621359223300971,0.3300970873786408,1,2,1.4615384615384615,1.0485436893203883,0.16923076923076924,-0.34951456310679613,4.061538461538461,3.4563106796116503,3.0153846153846153,3.203883495145631,5.123076923076923,4.699029126213592,0.07692307692307693,0.05825242718446602,1.3692307692307693,1.766990291262136,3.0,3.0,0.2894736842105263,0.2894736842105263
2015-16,2016-03-01 00:00:00+00:00,Norwich,Chelsea,A,0.2153846153846154,0.23076923076923078,0.5825242718446602,0.24271844660194175,-1,2,0.8923076923076924,1.7864077669902914,-0.8461538461538461,0.8543689320388349,3.646153846153846,5.388349514563107,3.2153846153846155,2.650485436893204,5.092307692307692,6.252427184466019,0.07692307692307693,0.10679611650485436,1.6,1.6796116504854368,0.5,3.5,0.0,0.6842105263157895
